FPR,TPR,Thresholds
0.0,0.12637239524983196,0.999655
0.0,0.12704458884158637,0.9996538
0.0,0.127492717902756,0.9996537
0.0,0.1279408469639256,0.9996532
0.0,0.12838897602509522,0.99965286
0.0,0.12883710508626484,0.999652
0.0,0.12928523414743445,0.9996517
0.0,0.13152587945328253,0.999647
0.0,0.13197400851445215,0.9996468
0.0,0.13219807304503697,0.99964654
0.0,0.1326462021062066,0.9996463
0.0,0.13376652475913062,0.9996449
0.0,0.13443871835088506,0.99964416
0.0,0.13488684741205467,0.99964285
0.0,0.1353349764732243,0.9996425
0.0,0.1357831055343939,0.99964035
0.0,0.13623123459556352,0.9996402
0.0,0.13690342818731796,0.9996401
0.0,0.13712749271790275,0.9996393
0.0,0.1377996863096572,0.99963844
0.0,0.1382478153708268,0.9996382
0.0,0.1384718799014116,0.99963725
0.0,0.13892000896258122,0.9996364
0.0,0.13959220255433566,0.9996357
0.0,0.1409365897378445,0.99963486
0.0,0.1411606542684293,0.99963427
0.0,0.14183284786018374,0.999634
0.0,0.14429755769661662,0.9996301
0.0,0.14474568675778623,0.9996296
0.0,0.1465382030024647,0.9996269
0.0,0.14743446112480393,0.9996264
0.0,0.14788259018597355,0.99962544
0.0,0.14833071924714317,0.9996253
0.0,0.1492269773694824,0.9996239
0.0,0.14989917096123684,0.99962366
0.0,0.15057136455299125,0.999622
0.0,0.15101949361416087,0.9996213
0.0,0.15213981626708492,0.99961996
0.0,0.15258794532825454,0.9996196
0.0,0.154380461572933,0.99961615
0.0,0.15482859063410262,0.99961567
0.0,0.15572484875644185,0.99961436
0.0,0.15617297781761147,0.99961424
0.0,0.1570692359399507,0.9996137
0.0,0.15751736500112032,0.9996126
0.0,0.15796549406228994,0.9996125
0.0,0.15818955859287476,0.9996124
0.0,0.15863768765404437,0.99961203
0.0,0.1597580103069684,0.9996094
0.0,0.16020613936813802,0.9996093
0.0,0.16603181716334303,0.99959403
0.0,0.16647994622451265,0.9995937
0.0,0.16670401075509747,0.99959344
0.0,0.16737620434685188,0.9995932
0.0,0.16827246246919111,0.9995921
0.0,0.16872059153036073,0.99959177
0.0,0.1702890432444544,0.99958843
0.0,0.17073717230562402,0.9995881
0.0,0.17118530136679364,0.99958783
0.0,0.17208155948913287,0.99958736
0.0,0.17252968855030248,0.99958676
0.0,0.1729778176114721,0.99958557
0.0,0.17477033385615057,0.9995814
0.0,0.17521846291732018,0.99958104
0.0,0.1756665919784898,0.9995802
0.0,0.17611472103965942,0.9995801
0.0,0.17745910822316827,0.9995765
0.0,0.17790723728433788,0.99957615
0.0,0.1783553663455075,0.9995751
0.0,0.17880349540667712,0.9995746
0.0,0.17902755993726194,0.9995745
0.0,0.1803719471207708,0.99957293
0.0,0.18194039883486443,0.99956924
0.0,0.18238852789603405,0.999569
0.0,0.18306072148778849,0.9995679
0.0,0.1837329150795429,0.9995678
0.0,0.1841810441407125,0.99956757
0.0,0.18507730226305175,0.99956614
0.0,0.18552543132422136,0.99956435
0.0,0.18709388303831503,0.99956244
0.0,0.18754201209948465,0.9995623
0.0,0.19045485099708717,0.9995555
0.0,0.1909029800582568,0.99955505
0.0,0.19112704458884158,0.99955493
0.0,0.1915751736500112,0.9995548
0.0,0.19179923818059602,0.9995547
0.0,0.19224736724176564,0.99955446
0.0,0.19538427066995295,0.9995491
0.0,0.19583239973112257,0.9995486
0.0,0.19874523862872506,0.9995396
0.0,0.19919336768989468,0.9995395
0.0,0.20053775487340353,0.9995334
0.0,0.20098588393457315,0.99953294
0.0,0.20434685189334528,0.99952495
0.0,0.20501904548509972,0.99952435
0.0,0.20546717454626934,0.9995234
0.0,0.20591530360743895,0.9995233
0.0,0.20815594891328704,0.9995172
0.0,0.20860407797445665,0.99951684
0.0,0.21398162670849205,0.99950194
0.0,0.21442975576966167,0.9995011
0.0,0.21510194936141608,0.99949837
0.0,0.2155500784225857,0.99949825
0.0,0.21846291732018822,0.99949276
0.0,0.21913511091194263,0.9994917
0.0,0.22294420793188438,0.9994796
0.0,0.223392336993054,0.9994778
0.0,0.22406453058480844,0.9994758
0.0,0.22451265964597805,0.99947447
0.0,0.22540891776831729,0.99947184
0.0,0.2258570468294869,0.99947065
0.0,0.2265292404212413,0.99946934
0.0,0.22697736948241093,0.9994691
0.0,0.23168272462469192,0.99945635
0.0,0.23213085368586153,0.999456
0.0,0.23526775711404885,0.99944407
0.0,0.23571588617521846,0.99944335
0.0,0.2372843378893121,0.999438
0.0,0.23773246695048175,0.99943763
0.0,0.23818059601165137,0.9994368
0.0,0.23862872507282099,0.99943656
0.0,0.2424378220927627,0.9994246
0.0,0.24288595115393233,0.9994236
0.0,0.24557472552095003,0.999416
0.0,0.24602285458211964,0.99941504
0.0,0.2545373067443424,0.99938416
0.0,0.254985435805512,0.99938214
0.0,0.2558816939278512,0.99938095
0.0,0.25632982298902085,0.9993808
0.0,0.2574501456419449,0.9993807
0.0,0.26730898498767647,0.99934167
0.0,0.26775711404884606,0.99934155
0.0,0.2695496302935245,0.99933404
0.0,0.27044588841586376,0.9993319
0.0,0.2708940174770334,0.99933064
0.0,0.271342146538203,0.9993305
0.0,0.2762715662110688,0.9993036
0.0,0.27716782433340803,0.99929774
0.0,0.28254537306744343,0.9992699
0.0,0.282993502128613,0.9992698
0.0,0.2836656957203675,0.99926335
0.0,0.2843378893121219,0.99926215
0.0,0.2845619538427067,0.9992611
0.0,0.2850100829038763,0.99926096
0.0,0.2879229218014788,0.9992525
0.0,0.28837105086264847,0.9992499
0.0,0.2926282769437598,0.9992255
0.0,0.2930764060049294,0.9992254
0.0,0.29374859959668387,0.9992194
0.0,0.29419672865785346,0.9992168
0.0,0.2953170513107775,0.9992083
0.0,0.2957651803719471,0.9992065
0.0,0.29755769661662557,0.99920017
0.0,0.2980058256777952,0.99919957
0.0,0.30629621330943313,0.99915504
0.0,0.3067443423706027,0.99915445
0.0,0.31032937485995965,0.9991334
0.0,0.3107775039211293,0.999131
0.0,0.3121218911046381,0.9991272
0.0,0.3127940846963926,0.9991271
0.0,0.31324221375756217,0.99912566
0.0,0.3139144073493166,0.99912447
0.0,0.31996414967510645,0.9990895
0.0,0.3208604077974457,0.9990885
0.0,0.3224288595115393,0.99907696
0.0,0.32332511763387856,0.99906844
0.0,0.32399731122563297,0.999065
0.0,0.3248935693479722,0.9990594
0.0,0.3264620210620659,0.9990482
0.0,0.3269101501232355,0.9990478
0.0,0.33968182836656957,0.9989549
0.0,0.3401299574277392,0.9989532
0.0,0.3405780864889088,0.9989519
0.0,0.34102621555007845,0.9989505
0.0,0.34707595787586826,0.9988883
0.0,0.34752408693703785,0.9988881
0.0,0.35021286130405554,0.99886996
0.0,0.3506609903652252,0.99886835
0.0,0.35312570020165807,0.9988427
0.0,0.3535738292628277,0.9988411
0.0,0.36007170064978716,0.9987858
0.0,0.36051982971095675,0.9987852
0.0,0.3641048622003137,0.9987478
0.0,0.36455299126148333,0.9987477
0.0,0.36544924938382256,0.99873847
0.00039032006245121,0.36544924938382256,0.9987238
0.00039032006245121,0.36589737844499215,0.998723
0.00039032006245121,0.3753080887295541,0.9986236
0.00039032006245121,0.3757562177907237,0.99862206
0.00039032006245121,0.387183508850549,0.99846977
0.00039032006245121,0.38763163791171856,0.99846566
0.00039032006245121,0.39256105758458437,0.99841905
0.00039032006245121,0.39300918664575396,0.9984157
0.00039032006245121,0.3934573157069236,0.99840754
0.00039032006245121,0.3939054447680932,0.9984055
0.00039032006245121,0.39502576742101725,0.9983908
0.00039032006245121,0.3954738964821869,0.9983903
0.00039032006245121,0.39704234819628054,0.99838126
0.00039032006245121,0.3974904772574501,0.9983798
0.00039032006245121,0.3990589289715438,0.99835724
0.00039032006245121,0.3995070580327134,0.9983487
0.00039032006245121,0.40062738068563747,0.99832577
0.00039032006245121,0.40107550974680706,0.99832565
0.00039032006245121,0.4012995742773919,0.9983205
0.00039032006245121,0.4017477033385615,0.9983199
0.00039032006245121,0.4028680259914855,0.9983132
0.00039032006245121,0.40331615505265517,0.99831057
0.00039032006245121,0.4042124131749944,0.9982924
0.00078064012490242,0.4042124131749944,0.9982882
0.00078064012490242,0.40779744566435133,0.9982405
0.00117096018735363,0.40779744566435133,0.9982388
0.00117096018735363,0.41048622003136903,0.9981963
0.00117096018735363,0.4109343490925387,0.99818015
0.00117096018735363,0.4129509298678019,0.9981578
0.00156128024980484,0.4129509298678019,0.99815613
0.00156128024980484,0.4147434461124804,0.998135
0.00156128024980484,0.41519157517365,0.99812955
0.00156128024980484,0.4183284786018373,0.9980855
0.00156128024980484,0.41877660766300695,0.99808455
0.00156128024980484,0.4196728657853462,0.998071
0.00156128024980484,0.4205691239076854,0.9980628
0.00156128024980484,0.4237060273358727,0.9980167
0.00156128024980484,0.42415415639704235,0.99801517
0.00156128024980484,0.42908357606990816,0.9979413
0.00195160031225605,0.42908357606990816,0.9979321
0.00195160031225605,0.43244454402868027,0.99788696
0.00195160031225605,0.43289267308984986,0.9978859
0.00195160031225605,0.4333408021510195,0.9978817
0.00195160031225605,0.4337889312121891,0.9978807
0.00195160031225605,0.44051086712973336,0.99775726
0.00195160031225605,0.4411830607214878,0.99775153
0.00195160031225605,0.44297557696616624,0.99772495
0.00195160031225605,0.4434237060273359,0.9977196
0.00195160031225605,0.44723280304727764,0.9976478
0.00195160031225605,0.4476809321084472,0.9976406
0.00195160031225605,0.44812906116961687,0.9976228
0.00195160031225605,0.4488012547613713,0.9976211
0.00234192037470726,0.4488012547613713,0.9976209
0.00234192037470726,0.45350660990365227,0.9975587
0.00234192037470726,0.45395473896482186,0.9975574
0.00234192037470726,0.4557472552095003,0.9975211
0.00312256049960968,0.4557472552095003,0.9975198
0.00312256049960968,0.4651579654940623,0.99734604
0.00312256049960968,0.4656060945552319,0.99733955
0.00312256049960968,0.47210396594219134,0.9972076
0.00312256049960968,0.472552095003361,0.9972051
0.00312256049960968,0.4745686757786242,0.9971662
0.00312256049960968,0.47568899843154827,0.9971609
0.00312256049960968,0.47636119202330274,0.9971379
0.00351288056206089,0.47636119202330274,0.9971347
0.00351288056206089,0.47770557920681156,0.99711084
0.00351288056206089,0.4781537082679812,0.99710435
0.00351288056206089,0.4806184181044141,0.9970788
0.0039032006245121,0.4806184181044141,0.9970734
0.0039032006245121,0.48554783777727983,0.9969795
0.00429352068696331,0.48554783777727983,0.99697185
0.00429352068696331,0.490029128388976,0.9968855
0.00429352068696331,0.49047725745014564,0.9968845
0.00429352068696331,0.49114945104190005,0.99686426
0.00468384074941452,0.49114945104190005,0.9968586
0.00468384074941452,0.4918216446336545,0.9968425
0.00468384074941452,0.4922697736948241,0.9968394
0.00468384074941452,0.4974232578982747,0.9967539
0.00468384074941452,0.49787138695944433,0.9967501
0.00468384074941452,0.501680483979386,0.99659085
0.00468384074941452,0.5021286130405557,0.99658954
0.00468384074941452,0.5025767421017253,0.9965759
0.00468384074941452,0.503024871162895,0.9965724
0.00468384074941452,0.5045933228769885,0.99652916
0.00468384074941452,0.5050414519381582,0.9965281
0.00468384074941452,0.5070580327134214,0.9964709
0.00507416081186573,0.5070580327134214,0.9964675
0.00507416081186573,0.5108671297333632,0.99635917
0.00507416081186573,0.5115393233251176,0.99635637
0.00507416081186573,0.5126596459780417,0.9963445
0.00507416081186573,0.5131077750392113,0.9963374
0.00507416081186573,0.5164687429979834,0.9962469
0.00546448087431694,0.5164687429979834,0.99623436
0.00546448087431694,0.516916872059153,0.9962291
0.00546448087431694,0.5198297109567556,0.99614006
0.00546448087431694,0.5202778400179252,0.99612856
0.00546448087431694,0.5294644857719023,0.9958131
0.00546448087431694,0.5303607438942416,0.995799
0.00546448087431694,0.5328254537306745,0.9957409
0.00546448087431694,0.5334976473224289,0.9957319
0.00546448087431694,0.5388751960564643,0.99557245
0.00546448087431694,0.5393233251176339,0.9955649
0.00546448087431694,0.5395473896482187,0.9955628
0.00546448087431694,0.5399955187093883,0.99553657
0.00546448087431694,0.5402195832399731,0.99553126
0.00546448087431694,0.5406677123011427,0.99549896
0.00546448087431694,0.5464933900963478,0.99528813
0.00546448087431694,0.5469415191575173,0.99527717
0.00546448087431694,0.5476137127492718,0.9952501
0.00585480093676815,0.5476137127492718,0.9952312
0.00585480093676815,0.5500784225857047,0.9951467
0.00585480093676815,0.5509746807080439,0.9951466
0.00585480093676815,0.5514228097692135,0.9951343
0.00585480093676815,0.5527671969527224,0.99509925
0.00624512099921936,0.5527671969527224,0.99509156
0.00624512099921936,0.5592650683396818,0.9947855
0.00663544106167057,0.5592650683396818,0.99477094
0.00663544106167057,0.5662110687878109,0.9944254
0.00702576112412178,0.5662110687878109,0.9944031
0.00702576112412178,0.5783105534393905,0.9936992
0.00702576112412178,0.5787586825005602,0.9936991
0.00702576112412178,0.5792068115617298,0.9936767
0.00741608118657299,0.5792068115617298,0.99361813
0.00741608118657299,0.5794308760923146,0.99359655
0.00741608118657299,0.5798790051534842,0.9935899
0.00741608118657299,0.5866009410710284,0.99325436
0.00741608118657299,0.5870490701321981,0.9932534
0.00741608118657299,0.5910822316827247,0.9929569
0.0078064012490242,0.5910822316827247,0.9929315
0.0078064012490242,0.5928747479274031,0.9927631
0.0078064012490242,0.5933228769885727,0.99275345
0.0078064012490242,0.5984763611920233,0.9924453
0.00819672131147541,0.5984763611920233,0.9924372
0.00819672131147541,0.6056464261707372,0.9919001
0.00819672131147541,0.6060945552319068,0.99189645
0.00819672131147541,0.6090073941295093,0.99179476
0.00858704137392662,0.6090073941295093,0.9917623
0.00858704137392662,0.6134886847412054,0.99134225
0.00897736143637783,0.6134886847412054,0.99133563
0.00897736143637783,0.6155052655164688,0.99108785
0.00897736143637783,0.6159533945776383,0.99108714
0.00897736143637783,0.6168496526999776,0.9909864
0.00897736143637783,0.6172977817611472,0.9909723
0.00897736143637783,0.6177459108223168,0.9909402
0.00936768149882904,0.6177459108223168,0.99087876
0.00936768149882904,0.6179699753529017,0.99086845
0.00936768149882904,0.6184181044140713,0.9908674
0.00936768149882904,0.6285010082903877,0.99009484
0.00975800156128025,0.6285010082903877,0.9900345
0.00975800156128025,0.6332063634326686,0.98944914
0.01014832162373146,0.6332063634326686,0.98943394
0.01014832162373146,0.6358951377996863,0.98914915
0.01053864168618267,0.6358951377996863,0.9891482
0.01053864168618267,0.6419448801254761,0.98862016
0.01053864168618267,0.6423930091866458,0.98856306
0.01053864168618267,0.6453058480842483,0.9883482
0.01053864168618267,0.6457539771454179,0.98833686
0.01053864168618267,0.6470983643289268,0.98828274
0.01053864168618267,0.6475464933900964,0.98826593
0.01053864168618267,0.6486668160430203,0.98820764
0.01092896174863388,0.6486668160430203,0.9882061
0.01092896174863388,0.6513555904100381,0.98793375
0.01131928181108509,0.6513555904100381,0.9878957
0.01131928181108509,0.6661438494286355,0.98613435
0.0117096018735363,0.6661438494286355,0.9861309
0.0117096018735363,0.6719695272238405,0.98564917
0.01209992193598751,0.6719695272238405,0.98563796
0.01209992193598751,0.6726417208155949,0.9855569
0.01209992193598751,0.6730898498767645,0.9855413
0.01209992193598751,0.6733139144073493,0.985482
0.01249024199843872,0.6733139144073493,0.985466
0.01249024199843872,0.6739861079991037,0.9853866
0.01288056206088993,0.6739861079991037,0.985366
0.01288056206088993,0.6753304951826126,0.98519474
0.01288056206088993,0.676002688774367,0.9850884
0.01288056206088993,0.6795877212637239,0.98450315
0.01327088212334114,0.6795877212637239,0.98448205
0.01327088212334114,0.6802599148554784,0.984447
0.01366120218579235,0.6802599148554784,0.98440206
0.01366120218579235,0.6831727537530808,0.98398596
0.01405152224824356,0.6831727537530808,0.9839855
0.01405152224824356,0.6842930764060049,0.98384535
0.01405152224824356,0.6847412054671745,0.9837806
0.01405152224824356,0.6925834640376428,0.9825425
0.01444184231069477,0.6925834640376428,0.98245496
0.01444184231069477,0.6950481738740757,0.98194516
0.01444184231069477,0.6954963029352453,0.9817774
0.01444184231069477,0.7055792068115617,0.9793513
0.01483216237314598,0.7055792068115617,0.97933817
0.01483216237314598,0.7098364328926731,0.9784444
0.01483216237314598,0.7105086264844275,0.9784199
0.01483216237314598,0.7114048846067668,0.9782979
0.01483216237314598,0.7118530136679364,0.9782703
0.01483216237314598,0.7140936589737844,0.97783846
0.01522248243559719,0.7140936589737844,0.977792
0.01522248243559719,0.7170064978713869,0.9770712
0.0156128024980484,0.7170064978713869,0.97703356
0.0156128024980484,0.7208155948913287,0.97630876
0.0156128024980484,0.7212637239524983,0.9762992
0.01600312256049961,0.7212637239524983,0.9762868
0.01600312256049961,0.722832175666592,0.975838
0.01600312256049961,0.7232803047277616,0.9758329
0.01600312256049961,0.7259690790947793,0.9749385
0.01639344262295082,0.7259690790947793,0.9749291
0.01639344262295082,0.7317947568899843,0.97341996
0.01678376268540203,0.7317947568899843,0.9733951
0.01678376268540203,0.7324669504817387,0.9730367
0.01717408274785324,0.7324669504817387,0.97297454
0.01717408274785324,0.7396370154604526,0.97159386
0.01756440281030445,0.7396370154604526,0.9714857
0.01756440281030445,0.7409814026439615,0.97112715
0.01795472287275566,0.7409814026439615,0.9711006
0.01795472287275566,0.7421017252968855,0.9707219
0.01834504293520687,0.7421017252968855,0.97068685
0.01834504293520687,0.7443423706027336,0.9701017
0.01873536299765808,0.7443423706027336,0.96999884
0.01873536299765808,0.7459108223168273,0.9695016
0.01912568306010929,0.7459108223168273,0.9694834
0.01912568306010929,0.7463589513779969,0.96927536
0.0195160031225605,0.7463589513779969,0.9692276
0.0195160031225605,0.7494958548061842,0.96838444
0.0195160031225605,0.7499439838673538,0.96836936
0.0195160031225605,0.7526327582343715,0.96785074
0.01990632318501171,0.7526327582343715,0.9678279
0.01990632318501171,0.7566659197848981,0.96642685
0.02029664324746292,0.7566659197848981,0.9664201
0.02029664324746292,0.7575621779072372,0.966072
0.02029664324746292,0.7580103069684069,0.96593386
0.02029664324746292,0.7584584360295765,0.9658103
0.02107728337236534,0.7584584360295765,0.96561927
0.02107728337236534,0.7725745014564195,0.9604847
0.02107728337236534,0.773022630517589,0.96035624
0.02107728337236534,0.7757114048846068,0.95922875
0.02146760343481655,0.7757114048846068,0.95919627
0.02146760343481655,0.7775039211292852,0.95816183
0.02185792349726776,0.7775039211292852,0.9581444
0.02185792349726776,0.7790723728433789,0.95724887
0.02224824355971897,0.7790723728433789,0.9571568
0.02224824355971897,0.7808648890880574,0.9564602
0.02224824355971897,0.7813130181492269,0.95633256
0.02224824355971897,0.7855702442303384,0.95402193
0.02224824355971897,0.7860183732915079,0.9538858
0.02224824355971897,0.7866905668832623,0.9537556
0.02263856362217018,0.7866905668832623,0.95374775
0.02263856362217018,0.787138695944432,0.9536188
0.02302888368462139,0.787138695944432,0.95356214
0.02302888368462139,0.7878108895361864,0.9534108
0.0234192037470726,0.7878108895361864,0.9533448
0.0234192037470726,0.7889312121891104,0.9529235
0.0234192037470726,0.7893793412502801,0.9526182
0.0234192037470726,0.7898274703114497,0.95254713
0.02419984387197502,0.7898274703114497,0.95238554
0.02419984387197502,0.7909477929643738,0.9510668
0.02498048399687744,0.7909477929643738,0.9507824
0.02498048399687744,0.7974456643513332,0.9471623
0.02498048399687744,0.7978937934125028,0.94708294
0.02537080405932865,0.7978937934125028,0.94696265
0.02537080405932865,0.8025991485547838,0.9444259
0.02576112412177986,0.8025991485547838,0.94441295
0.02576112412177986,0.8041676002688775,0.9435686
0.02615144418423107,0.8041676002688775,0.94327515
0.02615144418423107,0.8046157293300471,0.9432186
0.02654176424668228,0.8046157293300471,0.9432013
0.02654176424668228,0.8048397938606319,0.94319814
0.02654176424668228,0.8052879229218015,0.9431305
0.02654176424668228,0.8075285682276495,0.941486
0.026932084309133488,0.8075285682276495,0.9414271
0.026932084309133488,0.8102173425946673,0.93952507
0.02771272443403591,0.8102173425946673,0.9393794
0.02771272443403591,0.8113376652475913,0.9390145
0.02810304449648712,0.8113376652475913,0.9388783
0.02810304449648712,0.8149226977369483,0.9363906
0.02849336455893833,0.8149226977369483,0.93631136
0.02849336455893833,0.8203002464709837,0.93179053
0.02888368462138954,0.8203002464709837,0.9314531
0.02888368462138954,0.8238852789603406,0.9279017
0.02927400468384075,0.8238852789603406,0.92787
0.02927400468384075,0.824557472552095,0.92752117
0.02966432474629196,0.824557472552095,0.9272178
0.02966432474629196,0.8259018597356038,0.9262455
0.030054644808743168,0.8259018597356038,0.9260826
0.030054644808743168,0.8265740533273582,0.92597896
0.03083528493364559,0.8265740533273582,0.92589146
0.03083528493364559,0.8267981178579431,0.92584443
0.0312256049960968,0.8267981178579431,0.92539614
0.0312256049960968,0.8290387631637912,0.92344004
0.03161592505854801,0.8290387631637912,0.9232195
0.03161592505854801,0.829262827694376,0.9228139
0.03200624512099922,0.829262827694376,0.9226961
0.03200624512099922,0.8328478601837329,0.9189494
0.03278688524590164,0.8328478601837329,0.91847014
0.03278688524590164,0.833968182836657,0.91763914
0.03317720530835285,0.833968182836657,0.9174658
0.03317720530835285,0.8357606990813354,0.91549
0.03356752537080406,0.8357606990813354,0.9151615
0.03356752537080406,0.8364328926730898,0.91468257
0.03395784543325527,0.8364328926730898,0.91454077
0.03395784543325527,0.838673537978938,0.9130715
0.03434816549570648,0.838673537978938,0.91249394
0.03434816549570648,0.8400179251624468,0.9118725
0.0351288056206089,0.8400179251624468,0.9114415
0.0351288056206089,0.8404660542236164,0.9096696
0.03551912568306011,0.8404660542236164,0.90938026
0.03551912568306011,0.8418104414071252,0.90859777
