Class,FPR,TPR,Threshold
0,0.0,0.0,1.9995532
0,0.0,0.00022406453058480843,0.99955326
0,0.0,0.005153484203450594,0.9989722
0,0.0,0.00560161326462021,0.9989506
0,0.0,0.01837329150795429,0.99810386
0,0.0,0.018821420569123906,0.9980749
0,0.0,0.02016580775263276,0.9980261
0,0.0,0.020838001344387184,0.99799675
0,0.0,0.026215550078422585,0.9976942
0,0.0,0.0266636791395922,0.9976902
0,0.0,0.029352453506609904,0.99754333
0,0.0,0.02980058256777952,0.99754095
0,0.0,0.05601613264620211,0.99622166
0,0.0,0.056464261707371725,0.99620324
0,0.0,0.057808648890880575,0.9960931
0,0.0,0.05825677795205019,0.99609226
0,0.0,0.06408245574725521,0.995795
0,0.0,0.06453058480842483,0.99577624
0,0.0,0.07170064978713869,0.9955018
0,0.0,0.07214877884830831,0.99544454
0,0.0,0.07416535962357158,0.9953773
0,0.0,0.0746134886847412,0.9953656
0,0.0,0.079542908357607,0.99516666
0,0.0,0.08043916647994623,0.9951658
0,0.0,0.08716110239749048,0.9947588
0,0.0,0.08760923145866009,0.99475855
0,0.0,0.09276271566211068,0.9944847
0,0.0,0.0932108447232803,0.99445313
0,0.0,0.09858839345731571,0.99415684
0,0.0,0.09903652251848533,0.99414873
0,0.0,0.10172529688550302,0.99404293
0,0.0,0.10217342594667264,0.9940282
0,0.0,0.10598252296661438,0.9937949
0,0.0,0.106430652027784,0.993775
0,0.0,0.11584136231234596,0.99334246
0,0.0,0.11673762043468519,0.99331194
0,0.0,0.11920233027111808,0.9932203
0,0.0,0.1196504593322877,0.993216
0,0.0,0.13152587945328253,0.9925795
0,0.0,0.13197400851445215,0.9925747
0,0.0,0.13219807304503697,0.9925431
0,0.0,0.1326462021062066,0.99249566
0,0.0,0.13443871835088506,0.9923535
0,0.0,0.13488684741205467,0.9923458
0,0.0,0.1407125252072597,0.99201304
0,0.0,0.1411606542684293,0.99201196
0,0.0,0.14765852565538876,0.9916305
0,0.0,0.14810665471655837,0.99161446
0,0.0,0.14833071924714317,0.99160844
0,0.0,0.14877884830831278,0.9916082
0,0.0,0.15012323549182163,0.9915461
0,0.0,0.15057136455299125,0.99152535
0,0.0,0.1516916872059153,0.99147767
0,0.0,0.15213981626708492,0.9914716
0,0.0,0.1537082679811786,0.9913455
0,0.0,0.1541563970423482,0.9913152
0,0.0,0.19224736724176564,0.98841697
0,0.0,0.19269549630293525,0.9883928
0,0.0,0.1996414967510643,0.98773694
0,0.00039032006245121,0.1996414967510643,0.9877275
0,0.00039032006245121,0.2068115617297782,0.9871395
0,0.00078064012490242,0.2068115617297782,0.98713595
0,0.00078064012490242,0.21308536858615282,0.9864052
0,0.00078064012490242,0.21353349764732243,0.9863869
0,0.00078064012490242,0.2159982074837553,0.98616356
0,0.00117096018735363,0.2159982074837553,0.9860918
0,0.00117096018735363,0.21891104638135783,0.9857245
0,0.00117096018735363,0.21935917544252745,0.985686
0,0.00117096018735363,0.2265292404212413,0.9849282
0,0.00117096018735363,0.22742549854358055,0.9848608
0,0.00117096018735363,0.22787362760475016,0.9848393
0,0.00156128024980484,0.22787362760475016,0.98482394
0,0.00156128024980484,0.22899395025767422,0.98466486
0,0.00156128024980484,0.22944207931884383,0.98466206
0,0.00156128024980484,0.23168272462469192,0.98439807
0,0.00156128024980484,0.23257898274703115,0.9843796
0,0.00156128024980484,0.23369930539995518,0.9842546
0,0.00156128024980484,0.2341474344611248,0.9842541
0,0.00156128024980484,0.2446784673986108,0.9832466
0,0.00156128024980484,0.2451265964597804,0.9832306
0,0.00156128024980484,0.24624691911270447,0.98309076
0,0.00195160031225605,0.24624691911270447,0.9830776
0,0.00195160031225605,0.24803943535738293,0.98283297
0,0.00195160031225605,0.24848756441855255,0.98278356
0,0.00195160031225605,0.25072820972440063,0.98240906
0,0.00195160031225605,0.2511763387855702,0.9823813
0,0.00195160031225605,0.25700201658077526,0.9817578
0,0.00195160031225605,0.2574501456419449,0.9817406
0,0.00195160031225605,0.25924266188662337,0.98147583
0,0.00234192037470726,0.25924266188662337,0.9814067
0,0.00234192037470726,0.2628276943759803,0.98105305
