Class,FPR,TPR,Threshold
0,0.0078064012490242,0.3746358951377997,0.9628986
0,0.0078064012490242,0.37620434685189336,0.96236265
0,0.00858704137392662,0.37620434685189336,0.96224296
0,0.00858704137392662,0.37866905668832623,0.96145356
0,0.00897736143637783,0.37866905668832623,0.96139854
0,0.00897736143637783,0.37934125028008064,0.96128917
0,0.00936768149882904,0.37934125028008064,0.9612175
0,0.00936768149882904,0.3797893793412503,0.961118
0,0.00975800156128025,0.3797893793412503,0.9611142
0,0.00975800156128025,0.3802375084024199,0.96106625
0,0.00975800156128025,0.38135783105534393,0.9609143
0,0.01014832162373146,0.38135783105534393,0.96088725
0,0.01014832162373146,0.382478153708268,0.96070457
0,0.01053864168618267,0.382478153708268,0.9606909
0,0.01053864168618267,0.3833744118306072,0.9605832
0,0.01092896174863388,0.3833744118306072,0.9603359
0,0.01092896174863388,0.38763163791171856,0.9594391
0,0.01092896174863388,0.3880797669728882,0.95934075
0,0.01092896174863388,0.38942415415639703,0.9590262
0,0.01131928181108509,0.38942415415639703,0.95900273
0,0.01131928181108509,0.3907685413399059,0.9585507
0,0.01131928181108509,0.3912166704010755,0.9585423
0,0.01131928181108509,0.3932332511763388,0.95810723
0,0.01131928181108509,0.3936813802375084,0.95801574
0,0.01131928181108509,0.3948017028904324,0.9578946
0,0.0117096018735363,0.3948017028904324,0.95787024
0,0.0117096018735363,0.3959220255433565,0.9573088
0,0.01209992193598751,0.3959220255433565,0.9573082
0,0.01209992193598751,0.40533273582791846,0.9551124
0,0.01209992193598751,0.40578086488908804,0.95508426
0,0.01209992193598751,0.4091418328478602,0.95439
0,0.01249024199843872,0.4091418328478602,0.95434517
0,0.01249024199843872,0.4122787362760475,0.95386726
0,0.01288056206088993,0.4122787362760475,0.95385367
0,0.01288056206088993,0.4125028008066323,0.95383936
0,0.01327088212334114,0.4125028008066323,0.95372623
0,0.01327088212334114,0.41339905892897155,0.953466
0,0.01327088212334114,0.41384718799014114,0.95342046
0,0.01327088212334114,0.42415415639704235,0.95147693
0,0.01327088212334114,0.424602285458212,0.95145
0,0.01327088212334114,0.4279632534169841,0.9504571
0,0.01366120218579235,0.4279632534169841,0.95038074
0,0.01366120218579235,0.42953170513107775,0.94999146
0,0.01405152224824356,0.42953170513107775,0.94997793
0,0.01405152224824356,0.4311001568451714,0.94960064
0,0.01444184231069477,0.4311001568451714,0.94958454
0,0.01444184231069477,0.43154828590634103,0.94957465
0,0.01444184231069477,0.43558144745686755,0.9484763
0,0.01483216237314598,0.43558144745686755,0.9483843
0,0.01483216237314598,0.43961460900739413,0.947263
0,0.01522248243559719,0.43961460900739413,0.9471228
0,0.01522248243559719,0.44230338337441183,0.94556296
0,0.0156128024980484,0.44230338337441183,0.94554484
0,0.0156128024980484,0.44319964149675106,0.94517565
0,0.01600312256049961,0.44319964149675106,0.9451431
0,0.01600312256049961,0.4436477705579207,0.9451357
0,0.01639344262295082,0.4436477705579207,0.94512904
0,0.01639344262295082,0.446784673986108,0.94403934
0,0.01717408274785324,0.446784673986108,0.9438972
0,0.01717408274785324,0.4476809321084472,0.94365096
0,0.01756440281030445,0.4476809321084472,0.943625
0,0.01756440281030445,0.4488012547613713,0.94342184
0,0.01756440281030445,0.44924938382254087,0.9434009
0,0.01795472287275566,0.44924938382254087,0.9433688
0,0.01795472287275566,0.4496975128837105,0.9432673
0,0.01873536299765808,0.4496975128837105,0.94309175
0,0.01873536299765808,0.4528344163118978,0.94175845
0,0.01912568306010929,0.4528344163118978,0.9417254
0,0.01912568306010929,0.45328254537306745,0.94162875
0,0.0195160031225605,0.45328254537306745,0.94160104
0,0.0195160031225605,0.4541788034954067,0.94136184
0,0.01990632318501171,0.4541788034954067,0.9413442
0,0.01990632318501171,0.45641944880125473,0.94044536
0,0.01990632318501171,0.4568675778624244,0.9404291
0,0.01990632318501171,0.458436029576518,0.9397474
0,0.02029664324746292,0.458436029576518,0.9396695
0,0.02029664324746292,0.4611248039435357,0.9390101
0,0.02068696330991413,0.4611248039435357,0.93897516
0,0.02068696330991413,0.46202106206587495,0.93873477
0,0.02146760343481655,0.46202106206587495,0.9386939
0,0.02146760343481655,0.4638135783105534,0.93796766
0,0.02185792349726776,0.4638135783105534,0.9379603
0,0.02185792349726776,0.46403764284113824,0.9378182
0,0.02185792349726776,0.4653820300246471,0.9377128
0,0.02185792349726776,0.4685189334528344,0.937069
0,0.02224824355971897,0.4685189334528344,0.93698233
0,0.02224824355971897,0.47210396594219134,0.9351463
0,0.02263856362217018,0.47210396594219134,0.93514585
0,0.02263856362217018,0.4745686757786242,0.9342774
0,0.02302888368462139,0.4745686757786242,0.9342075
0,0.02302888368462139,0.47568899843154827,0.93409777
0,0.023809523809523808,0.47568899843154827,0.9339245
0,0.023809523809523808,0.4759130629621331,0.93390507
0,0.02419984387197502,0.4759130629621331,0.9338851
0,0.02419984387197502,0.47770557920681156,0.9334792
0,0.02419984387197502,0.4781537082679812,0.93346703
0,0.02419984387197502,0.47904996639032044,0.93310505
0,0.02419984387197502,0.47972215998207485,0.9330864
0,0.02419984387197502,0.48017028904324444,0.933023
0,0.02459016393442623,0.48017028904324444,0.9329703
0,0.02459016393442623,0.4812906116961685,0.9327884
0,0.02498048399687744,0.4812906116961685,0.93264145
0,0.02498048399687744,0.48263499887967737,0.93180025
0,0.02537080405932865,0.48263499887967737,0.93172497
0,0.02537080405932865,0.4833071924714318,0.93166053
0,0.02576112412177986,0.4833071924714318,0.93162006
0,0.02576112412177986,0.4848756441855254,0.9311022
0,0.02654176424668228,0.4848756441855254,0.9310305
0,0.02654176424668228,0.48532377324669507,0.93096614
0,0.026932084309133488,0.48532377324669507,0.9309391
0,0.026932084309133488,0.48554783777727983,0.9309201
0,0.0273224043715847,0.48554783777727983,0.93089515
0,0.0273224043715847,0.4859959668384495,0.93079907
0,0.0273224043715847,0.4862200313690343,0.93078464
0,0.02771272443403591,0.4862200313690343,0.9307403
0,0.02771272443403591,0.4886847412054672,0.93017495
0,0.02810304449648712,0.4886847412054672,0.9298307
0,0.02810304449648712,0.4929419672865785,0.9284274
0,0.02849336455893833,0.4929419672865785,0.9283246
0,0.02849336455893833,0.4949585480618418,0.92722714
0,0.02888368462138954,0.4949585480618418,0.9271068
0,0.02888368462138954,0.4969751288371051,0.92629486
0,0.02927400468384075,0.4969751288371051,0.92625195
0,0.02927400468384075,0.5019045485099709,0.9248878
0,0.02966432474629196,0.5019045485099709,0.92480886
0,0.02966432474629196,0.5036970647546494,0.92387563
0,0.030054644808743168,0.5036970647546494,0.9238659
0,0.030054644808743168,0.5045933228769885,0.9228097
0,0.03044496487119438,0.5045933228769885,0.9227966
0,0.03044496487119438,0.5050414519381582,0.92265826
0,0.03083528493364559,0.5050414519381582,0.9223525
0,0.03083528493364559,0.5059377100604974,0.9218785
0,0.0312256049960968,0.5059377100604974,0.92186517
0,0.0312256049960968,0.5124355814474568,0.91861486
0,0.03161592505854801,0.5124355814474568,0.9185866
0,0.03161592505854801,0.5126596459780417,0.9185274
0,0.03200624512099922,0.5126596459780417,0.9184453
0,0.03200624512099922,0.5142280976921353,0.917226
0,0.03239656518345043,0.5142280976921353,0.9171769
0,0.03239656518345043,0.5144521622227202,0.9171465
0,0.03278688524590164,0.5144521622227202,0.9170777
0,0.03278688524590164,0.5182612592426619,0.91505337
0,0.03278688524590164,0.5191575173650012,0.9150226
0,0.03278688524590164,0.521622227201434,0.9143769
0,0.03317720530835285,0.521622227201434,0.91427064
0,0.03317720530835285,0.5227425498543581,0.91371924
0,0.03317720530835285,0.5231906789155276,0.91365707
0,0.03317720530835285,0.5261035178131301,0.91300154
0,0.03356752537080406,0.5261035178131301,0.91282165
0,0.03356752537080406,0.5283441631189782,0.9121675
0,0.03395784543325527,0.5283441631189782,0.912045
0,0.03395784543325527,0.531032937485996,0.9108581
0,0.03434816549570648,0.531032937485996,0.9107803
0,0.03434816549570648,0.5314810665471655,0.9106656
0,0.034738485558157686,0.5314810665471655,0.9104915
0,0.034738485558157686,0.5323773246695048,0.91013056
0,0.0351288056206089,0.5323773246695048,0.91012377
0,0.0351288056206089,0.5328254537306745,0.9099398
0,0.03551912568306011,0.5328254537306745,0.9098202
0,0.03551912568306011,0.5337217118530136,0.9096605
0,0.03590944574551132,0.5337217118530136,0.90960664
0,0.03590944574551132,0.5415639704234819,0.9062133
0,0.03629976580796253,0.5415639704234819,0.90620035
0,0.03629976580796253,0.5417880349540668,0.9060064
0,0.03669008587041374,0.5417880349540668,0.90592176
0,0.03669008587041374,0.5422361640152363,0.905851
0,0.03708040593286495,0.5422361640152363,0.9058125
0,0.03708040593286495,0.542684293076406,0.9056171
0,0.03786104605776737,0.542684293076406,0.9054794
0,0.03786104605776737,0.5449249383822541,0.90485406
0,0.03825136612021858,0.5449249383822541,0.9047738
0,0.03825136612021858,0.5453730674434237,0.9046125
0,0.03864168618266979,0.5453730674434237,0.90453064
0,0.03864168618266979,0.5467174546269326,0.90400213
0,0.03864168618266979,0.5471655836881022,0.903927
0,0.03942232630757221,0.5471655836881022,0.90379053
0,0.03942232630757221,0.5496302935245351,0.9028682
0,0.04020296643247463,0.5496302935245351,0.9024824
0,0.04020296643247463,0.5505265516468743,0.90199775
0,0.040983606557377046,0.5505265516468743,0.9018743
0,0.040983606557377046,0.5518709388303832,0.9010699
0,0.04137392661982826,0.5518709388303832,0.90098256
0,0.04137392661982826,0.5547837777279857,0.8995896
0,0.04176424668227947,0.5547837777279857,0.89952666
0,0.04176424668227947,0.5556800358503249,0.8991309
0,0.04215456674473068,0.5556800358503249,0.89908427
0,0.04215456674473068,0.557920681156173,0.8983471
0,0.04254488680718189,0.557920681156173,0.8982618
0,0.04254488680718189,0.5621779072372843,0.8963979
0,0.0429352068696331,0.5621779072372843,0.89638823
0,0.0429352068696331,0.5630741653596236,0.8960124
0,0.04332552693208431,0.5630741653596236,0.89598286
0,0.04332552693208431,0.5641944880125476,0.8956481
0,0.04410616705698673,0.5641944880125476,0.89560735
0,0.04410616705698673,0.5646426170737172,0.89517367
0,0.04449648711943794,0.5646426170737172,0.8951426
0,0.04449648711943794,0.5668832623795653,0.89406043
0,0.04488680718188915,0.5668832623795653,0.8939214
0,0.04488680718188915,0.5682276495630741,0.89345664
0,0.04527712724434036,0.5682276495630741,0.893416
0,0.04527712724434036,0.5693479722159982,0.89315915
0,0.04566744730679157,0.5693479722159982,0.89312834
0,0.04566744730679157,0.570692359399507,0.8927756
0,0.04605776736924278,0.570692359399507,0.8927525
0,0.04605776736924278,0.5713645529912614,0.8926065
0,0.04644808743169399,0.5713645529912614,0.89242625
0,0.04644808743169399,0.572036746583016,0.89217865
0,0.0468384074941452,0.572036746583016,0.89210296
0,0.0468384074941452,0.5722608111136007,0.89190054
0,0.047228727556596406,0.5722608111136007,0.89181036
0,0.047228727556596406,0.5733811337665248,0.8916567
0,0.047228727556596406,0.5738292628276944,0.891587
0,0.047228727556596406,0.5747255209500336,0.89095265
0,0.047619047619047616,0.5747255209500336,0.8909363
0,0.047619047619047616,0.5749495854806184,0.8906903
0,0.04800936768149883,0.5749495854806184,0.8906721
0,0.04800936768149883,0.575397714541788,0.89053047
0,0.04839968774395004,0.575397714541788,0.8904505
0,0.04839968774395004,0.5762939726641273,0.89033127
0,0.04879000780640125,0.5762939726641273,0.890276
0,0.04879000780640125,0.5765180371947121,0.89021105
0,0.04957064793130367,0.5765180371947121,0.89016426
0,0.04957064793130367,0.5771902307864665,0.8895589
0,0.04957064793130367,0.5776383598476361,0.88939095
0,0.05035128805620609,0.5776383598476361,0.889345
0,0.05035128805620609,0.5783105534393905,0.88899535
0,0.05113192818110851,0.5783105534393905,0.8888371
0,0.05113192818110851,0.5803271342146539,0.88801104
0,0.05113192818110851,0.5809993278064083,0.88793033
0,0.05113192818110851,0.58480842482635,0.886541
0,0.05152224824355972,0.58480842482635,0.8864969
0,0.05152224824355972,0.5863768765404437,0.8861849
0,0.05269320843091335,0.5863768765404437,0.8855496
0,0.05269320843091335,0.5868250056016132,0.8852609
0,0.05308352849336456,0.5868250056016132,0.8852379
0,0.05308352849336456,0.5872731346627829,0.8852148
0,0.053473848555815766,0.5872731346627829,0.88506585
0,0.053473848555815766,0.5881693927851221,0.8848646
0,0.05425448868071819,0.5881693927851221,0.8843239
0,0.05425448868071819,0.5892897154380462,0.88397974
0,0.05542544886807182,0.5892897154380462,0.8832222
0,0.05542544886807182,0.589513779968631,0.88320947
0,0.05581576893052303,0.589513779968631,0.8830006
0,0.05581576893052303,0.5908581671521398,0.8824233
0,0.05620608899297424,0.5908581671521398,0.8823564
0,0.05620608899297424,0.5910822316827247,0.88229764
0,0.05620608899297424,0.5915303607438942,0.8822339
0,0.05620608899297424,0.5917544252744791,0.882196
0,0.05659640905542545,0.5917544252744791,0.88184994
0,0.05659640905542545,0.5919784898050638,0.88146424
0,0.05698672911787666,0.5919784898050638,0.8814123
0,0.05698672911787666,0.5933228769885727,0.8805965
0,0.05737704918032787,0.5933228769885727,0.88052696
0,0.05737704918032787,0.5937710060497423,0.88044596
0,0.05815768930523029,0.5937710060497423,0.8799517
0,0.05815768930523029,0.5955635222944208,0.87913495
0,0.0585480093676815,0.5955635222944208,0.879124
0,0.0585480093676815,0.5960116513555904,0.8787807
0,0.05893832943013271,0.5960116513555904,0.8787384
0,0.05893832943013271,0.5962357158861752,0.87861544
0,0.05893832943013271,0.5966838449473448,0.8785669
0,0.05893832943013271,0.601165135559041,0.87635154
0,0.05932864949258392,0.601165135559041,0.87618065
0,0.05932864949258392,0.6020613936813802,0.8756556
0,0.060109289617486336,0.6020613936813802,0.87565064
0,0.060109289617486336,0.6036298453954739,0.87461126
0,0.06049960967993755,0.6036298453954739,0.874563
0,0.06128024980483997,0.6036298453954739,0.8745476
0,0.06128024980483997,0.6040779744566435,0.8742534
0,0.06128024980483997,0.6060945552319068,0.8732949
0,0.06167056986729118,0.6060945552319068,0.87322766
0,0.06167056986729118,0.6063186197624916,0.8730834
0,0.06206088992974239,0.6063186197624916,0.87296647
0,0.06206088992974239,0.6072148778848309,0.87269783
0,0.06206088992974239,0.6076630069460004,0.8726802
0,0.06206088992974239,0.6078870714765853,0.87264335
0,0.06206088992974239,0.6083352005377549,0.8725069
0,0.06206088992974239,0.611696168496527,0.870536
0,0.0624512099921936,0.611696168496527,0.8705103
0,0.0624512099921936,0.6130405556800359,0.869957
0,0.06323185011709602,0.6130405556800359,0.8699015
0,0.06323185011709602,0.6137127492717903,0.8696358
0,0.06362217017954723,0.6137127492717903,0.869613
0,0.06362217017954723,0.6146090073941295,0.86915153
0,0.06401249024199844,0.6146090073941295,0.86913884
0,0.06401249024199844,0.6159533945776383,0.8686315
0,0.06401249024199844,0.616401523638808,0.86823976
0,0.06401249024199844,0.617521846291732,0.868055
0,0.06479313036690086,0.617521846291732,0.8680213
0,0.06479313036690086,0.6179699753529017,0.8678398
0,0.06479313036690086,0.6184181044140713,0.8678328
0,0.06479313036690086,0.6193143625364105,0.86756414
0,0.06518345042935207,0.6193143625364105,0.8675444
0,0.06518345042935207,0.6197624915975801,0.86753994
0,0.06557377049180328,0.6197624915975801,0.86741316
0,0.06557377049180328,0.621106878781089,0.8668623
0,0.06596409055425449,0.621106878781089,0.8668575
0,0.06596409055425449,0.6217790723728434,0.8667238
0,0.06674473067915691,0.6217790723728434,0.8664623
0,0.06674473067915691,0.6224512659645978,0.8661666
0,0.06674473067915691,0.6228993950257674,0.866038
0,0.06713505074160812,0.6228993950257674,0.86591375
0,0.06713505074160812,0.6231234595563522,0.8658105
0,0.06752537080405933,0.6231234595563522,0.86569697
0,0.06752537080405933,0.6244678467398611,0.86528856
0,0.06791569086651054,0.6244678467398611,0.86527556
0,0.06791569086651054,0.6249159758010306,0.86507267
0,0.06869633099141297,0.6249159758010306,0.8650396
0,0.06869633099141297,0.6251400403316155,0.86495245
0,0.06908665105386416,0.6251400403316155,0.86494905
0,0.06908665105386416,0.6253641048622003,0.86487484
0,0.06908665105386416,0.6260362984539547,0.864759
0,0.06908665105386416,0.6282769437598028,0.86351866
0,0.06947697111631537,0.6282769437598028,0.863485
0,0.06947697111631537,0.6291732018821421,0.86325866
0,0.06986729117876658,0.6291732018821421,0.86322856
0,0.06986729117876658,0.6302935245350662,0.86275345
0,0.0702576112412178,0.6302935245350662,0.8627522
0,0.0702576112412178,0.6325341698409142,0.86129636
0,0.070647931303669,0.6325341698409142,0.86127126
0,0.070647931303669,0.6332063634326686,0.86097264
0,0.07103825136612021,0.6332063634326686,0.8609007
0,0.07103825136612021,0.6341026215550079,0.860532
0,0.07142857142857142,0.6341026215550079,0.8605011
0,0.07142857142857142,0.6365673313914407,0.8595883
0,0.07142857142857142,0.6370154604526104,0.8595424
0,0.07142857142857142,0.6381357831055344,0.8592086
0,0.07181889149102264,0.6381357831055344,0.8591491
0,0.07181889149102264,0.6392561057584585,0.858629
0,0.07220921155347385,0.6392561057584585,0.85861
0,0.07220921155347385,0.639704234819628,0.858513
0,0.07298985167837627,0.639704234819628,0.8584703
0,0.07298985167837627,0.6399282993502129,0.8583726
0,0.07298985167837627,0.6403764284113824,0.8582822
0,0.07298985167837627,0.6412726865337217,0.85793406
0,0.07377049180327869,0.6412726865337217,0.85780185
0,0.07377049180327869,0.6417208155948914,0.8576759
0,0.07377049180327869,0.6423930091866458,0.85765934
0,0.07377049180327869,0.6426170737172305,0.8575526
0,0.0741608118657299,0.6426170737172305,0.8575045
0,0.0741608118657299,0.6428411382478154,0.85745114
0,0.0741608118657299,0.643289267308985,0.85690165
0,0.0741608118657299,0.6446336544924939,0.8562851
0,0.07494145199063232,0.6446336544924939,0.8560196
0,0.07494145199063232,0.6448577190230786,0.85592955
0,0.07533177205308353,0.6448577190230786,0.85587806
0,0.07533177205308353,0.6453058480842483,0.85557896
0,0.07572209211553474,0.6453058480842483,0.8555765
0,0.07572209211553474,0.6457539771454179,0.85551083
0,0.07611241217798595,0.6457539771454179,0.8553309
0,0.07611241217798595,0.6468742997983419,0.85493314
0,0.07611241217798595,0.6475464933900964,0.8549124
0,0.07611241217798595,0.6479946224512659,0.8547073
0,0.07689305230288837,0.6479946224512659,0.8543774
0,0.07689305230288837,0.6488908805736052,0.8539701
0,0.07728337236533958,0.6488908805736052,0.853672
0,0.07728337236533958,0.6509074613488685,0.8527405
0,0.07767369242779079,0.6509074613488685,0.8527213
0,0.07767369242779079,0.6515796549406229,0.8518833
0,0.078064012490242,0.6515796549406229,0.85173756
0,0.078064012490242,0.6547165583688103,0.85112154
0,0.07845433255269321,0.6547165583688103,0.8510856
0,0.07845433255269321,0.654940622899395,0.8510652
0,0.07884465261514442,0.654940622899395,0.85101104
0,0.07923497267759563,0.6551646874299798,0.850929
0,0.07923497267759563,0.6553887519605647,0.85078275
0,0.08001561280249805,0.6553887519605647,0.8505825
0,0.08001561280249805,0.6580775263275823,0.8491769
0,0.08040593286494926,0.6580775263275823,0.84914386
0,0.08040593286494926,0.6583015908581672,0.8490513
0,0.08040593286494926,0.6587497199193367,0.84904534
0,0.08040593286494926,0.6634550750616177,0.8474519
0,0.08079625292740047,0.6634550750616177,0.84736615
0,0.08079625292740047,0.6639032041227874,0.8471316
0,0.08118657298985169,0.6639032041227874,0.8470355
0,0.08118657298985169,0.6650235267757114,0.84570634
0,0.08157689305230288,0.6650235267757114,0.84566355
0,0.08157689305230288,0.6656957203674658,0.84521484
0,0.08196721311475409,0.6656957203674658,0.84521157
0,0.08196721311475409,0.6663679139592202,0.8448432
0,0.08274785323965651,0.6663679139592202,0.84480995
0,0.08274785323965651,0.669056688326238,0.84352136
0,0.08352849336455893,0.669056688326238,0.84323186
0,0.08352849336455893,0.6706251400403316,0.8421319
0,0.08391881342701014,0.6706251400403316,0.8421273
0,0.08391881342701014,0.6708492045709165,0.84208107
0,0.08430913348946135,0.6708492045709165,0.8419747
0,0.08430913348946135,0.6710732691015012,0.8413468
0,0.08469945355191257,0.6710732691015012,0.84124935
0,0.08469945355191257,0.6715213981626709,0.8411565
0,0.0862607338017174,0.6715213981626709,0.8405036
0,0.0862607338017174,0.67241765628501,0.8402736
0,0.08665105386416862,0.67241765628501,0.8398802
0,0.08665105386416862,0.6742101725296885,0.83948123
0,0.08743169398907104,0.6742101725296885,0.8393143
0,0.08743169398907104,0.6744342370602734,0.8392576
0,0.08821233411397346,0.6744342370602734,0.8389967
0,0.08821233411397346,0.6751064306520278,0.8389382
0,0.08860265417642467,0.6751064306520278,0.838841
0,0.08860265417642467,0.6777952050190454,0.83758986
0,0.08938329430132709,0.6777952050190454,0.83727056
0,0.08938329430132709,0.6786914631413847,0.8364051
0,0.09016393442622951,0.6786914631413847,0.83632857
0,0.09016393442622951,0.6789155276719695,0.8360652
0,0.09055425448868072,0.6789155276719695,0.83591104
0,0.09055425448868072,0.6791395922025544,0.835807
0,0.09133489461358314,0.6791395922025544,0.83578527
0,0.09133489461358314,0.6798117857943088,0.83564425
0,0.09172521467603435,0.6798117857943088,0.83547395
0,0.09172521467603435,0.680708043916648,0.8348242
0,0.09250585480093677,0.680708043916648,0.8346155
0,0.09250585480093677,0.6820524311001569,0.8338122
0,0.09289617486338798,0.6820524311001569,0.83364594
0,0.09289617486338798,0.6829486892224961,0.8330201
0,0.0932864949258392,0.6829486892224961,0.8329173
0,0.0932864949258392,0.6838449473448354,0.83276826
0,0.0932864949258392,0.6845171409365898,0.8326481
